4710,18293,18157,2017-01,375030,UNASSIGNED,CHICKEN STFD BROCCOLI & CHEESE -- RAW PETITE SECTIONED & FORMED,14,40.89,572.46
4711,18293,18157,2017-01,375332,UNASSIGNED,CHICKEN CORDON BLEU HOMESTYLE -- BRD SWISS/AMERICAN CHS & HAM,14,36.32,508.48
4712,18293,18157,2017-01,377013,UNASSIGNED,PUREE CHICKEN -- FROZEN,25,33.82,845.5
4713,18293,18157,2017-01,377014,UNASSIGNED,PUREE BEEF HAMBURGER -- FROZEN,20,38.22,764.4
4714,18293,18157,2017-01,377015,UNASSIGNED,PUREE SAUSAGE -- FROZEN,30,32.74,982.2
4715,18293,18157,2017-01,377016,UNASSIGNED,PUREE BACON -- FROZEN,45,32.65,1469.25
4716,18293,18157,2017-01,394649,UNASSIGNED,BREADSTICK FULLY BAKED,18,25.58,460.44
4717,18293,18157,2017-01,399573,UNASSIGNED,BISCUIT SAUSAGE EGG & CHEESE -- FROZEN WRAPPED IN PAPER,20,18.54,370.8
4718,18293,18157,2017-01,487023,UNASSIGNED,CHICKEN NUGGET BREAST MEAT CKD -- SHAPED 5 EQUALS 2 OZ MMA,159,19.69,3130.71
4719,18293,18157,2017-01,487063,UNASSIGNED,CHICKEN NUGGET BREADED COOKED,410,34.72,14235.2
4720,18293,18157,2017-01,487077,UNASSIGNED,CHICKEN FAJITA BREAST STRIP -- SMARTSERVE COOKED 160/1 OZ,20,30.84,616.8
4721,18293,18157,2017-01,487198,UNASSIGNED,CHICKEN WING BRD HOT & SPICY -- 1ST & 2ND JOINT WING DEMONS,40,71.23,2849.2
4722,18293,18157,2017-01,487294,UNASSIGNED,CHICKEN BREAST FILLET SPICY -- NATURAL RAW BRD EXTRA HOT,81,44.32,3589.92
4723,18293,18157,2017-01,487321,UNASSIGNED,CHICKEN BREAST ITALIAN BREADED,36,49.4033333,1778.5199988
4724,18293,18157,2017-01,487364,UNASSIGNED,CHICKEN PATTY BREADED CN,70,28.6533333,2005.733331
4725,18293,18157,2017-01,487382,UNASSIGNED,CHICKEN BREAST SOUTHWEST -- COOKED UNBREADED,5,55.57,277.85
4726,18293,18157,2017-01,487422,UNASSIGNED,CHICKEN FRIED CHICKEN 2/1 -- RAW BRD BLACK PEPPER BLSL,9,44.22,397.98
4727,18293,18157,2017-01,487431,UNASSIGNED,CHICKEN BREAST FILLET FAJITA -- COOKED SMART SERVE,70,36.7766667,2574.366669
4728,18293,18157,2017-01,487433,UNASSIGNED,CHICKEN BREAST ROASTED CKD -- SMART SERVE FORMED FILLET,10,36.34,363.4
4729,18293,18157,2017-01,487437,UNASSIGNED,CHICKEN BREAST FILLET TERIYAKI -- GLAZED COOKED,38,36.1825,1374.935
4730,18293,18157,2017-01,487449,UNASSIGNED,CHICKEN BREAST FILLET NAT CKD -- SMART SERVE NATURAL STYLE,140,36.5585714,5118.199996
4731,18293,18157,2017-01,487469,UNASSIGNED,CHICKEN BREAST FILLET FAJITA -- SMART SERVE COOKED,290,37.12,10764.8
4732,18293,18157,2017-01,487509,UNASSIGNED,CHICKEN BREAST TENDER,626,37.64,23562.64
4733,18293,18157,2017-01,487607,UNASSIGNED,CHICKEN BREAST FILLET BRD CKD -- BREADED COOKED,218,30.865,6728.57
4734,18293,18157,2017-01,487701,UNASSIGNED,CHICKEN BREAST PATTY BRD -- W/VPP COOKED CN LABEL,240,23.14,5553.6
4735,18293,18157,2017-01,487712,UNASSIGNED,CHICKEN FRIED CHICKEN BRD -- WHOLE MUSCLE LEGEND PAR FRIED,162,46.234,7489.908
4736,18293,18157,2017-01,487714,UNASSIGNED,CHICKEN FRIED CHICKEN -- THE LEGEND RAW BREADED,121,46.144,5583.424
4737,18293,18157,2017-01,487717,UNASSIGNED,CHICKEN FRIED CHICKEN,20,36.12,722.4
4738,18293,18157,2017-01,487740,UNASSIGNED,CHICKEN PARMIGIANA -- RAW PARMESAN BREADING,126,45.8825,5781.195
4739,18293,18157,2017-01,487749,UNASSIGNED,CHICKEN FRIED CHICKEN 3/1 -- THE ULTIMATE RAW BREADED,27,45.72,1234.44
4740,18293,18157,2017-01,487751,UNASSIGNED,CHICKEN FRIED CHICKEN BRD -- WHOLE MUSCLE BREAST,65,45.245,2940.925
4741,18293,18157,2017-01,487752,UNASSIGNED,CHICKEN FRIED CHICKEN -- WHOLE MUSCLE BREAST,64,44.67,2858.88
4742,18293,18157,2017-01,487754,UNASSIGNED,CHICKEN FRIED CHICKEN RAW BRD -- BLSL BREAST PIECES,40,35.47,1418.8
4743,18293,18157,2017-01,487849,UNASSIGNED,CHICKEN PHILLY MEAT,25,33.2666667,831.6666675
4744,18293,18157,2017-01,487852,UNASSIGNED,CHICKEN FRIED CHICKEN -- SUPER CRISPY,27,35.77,965.79
4745,18293,18157,2017-01,487880,UNASSIGNED,CHICKEN PHILLY MEAT STEAK-EZE -- RAW BREAK A PART PUCKS,10,40.16,401.6
4746,18293,18157,2017-01,487892,UNASSIGNED,CHICKEN PHILLY MEAT RAW -- FAST BREAK,10,32.9,329
4747,18293,18157,2017-01,487895,UNASSIGNED,CHICKEN PHILLY STEAK-EZE -- MARINATED NATURAL SEASONING,80,39.248,3139.84
4748,18293,18157,2017-01,487910,UNASSIGNED,CHICKEN PHILLY MEAT MARINATED,30,25.6033333,768.099999
4749,18293,18157,2017-01,487925,UNASSIGNED,CHICKEN CORDON BLEU 7OZ -- HOMESTYLE RAW BRD STUFFED SOY,51,46.14,2353.14
4750,18293,18157,2017-01,488035,UNASSIGNED,CHICKEN BREAST COOKED -- GRILLED,18,46.17,831.06
4751,18293,18157,2017-01,488095,UNASSIGNED,CHICKEN SLIDER BRD CKD W/ BUN -- TASTY FILLET CN LABEL,30,39.18,1175.4
4752,18293,18157,2017-01,488111,UNASSIGNED,CHICKEN BREAST FILLET COOKED -- ORIGINAL FLAVOR CHAR MARKS,20,33.44,668.8
4753,18293,18157,2017-01,488222,UNASSIGNED,CHICKEN PHILLY BREAKAWAY -- FROZEN RECIPE CUT,8,39.68,317.44
4754,18293,18157,2017-01,492284,UNASSIGNED,TURKEY BREAST FRITTER 4OZ -- CKD BRD NATURAL SHAPE,25,26.51,662.75
4755,18293,18157,2017-01,492505,UNASSIGNED,TURKEY PATTY BREADED -- CN LABEL,44,24.67,1085.48
4756,18293,18157,2017-01,501131,UNASSIGNED,BEEF PHILLY RIBEYE EZE -- LIGHTLY MARINATED,360,60.2,21672
4757,18293,18157,2017-01,501132,UNASSIGNED,BEEF PHILLY STEAK RIBEYE -- FLAT SANDWICH STEAKS,60,57.54,3452.4
4758,18293,18157,2017-01,501135,UNASSIGNED,BEEF PHILLY STEAK CAMPUS CUT -- MARINATED - CN,10,61.1,611
4759,18293,18157,2017-01,501480,UNASSIGNED,CORNED BEEF PHILLY 4 OZ -- RAW BREAKAWAY PUCK,166,53.9757143,8959.9685738
4760,18293,18157,2017-01,505040,UNASSIGNED,BEEF SLIDER COOKED WITH BUN -- FLAME BROILED MINI BURGER,95,50.32,4780.4
4761,18293,18157,2017-01,505041,UNASSIGNED,BEEF STEAK BURGER ANGUS -- CHARBROILED THICK,9,57.74,519.66
4762,18293,18157,2017-01,505049,UNASSIGNED,BEEF STEAK CHPD ANGUS COOKED -- CHOP HOUSE GOLD,55,56.63,3114.65
4763,18293,18157,2017-01,505058,UNASSIGNED,BEEF STEAK CHOPPED OVAL,348,33.2514286,11571.4971528
4764,18293,18157,2017-01,505503,UNASSIGNED,BEEF STEAK FINGER RAW BREADED -- W/LOW SAVORY ADDED,262,27.6111111,7234.1111082
4765,18293,18157,2017-01,506261,UNASSIGNED,BEEF TIP IN GRAVY COOKED -- BOIL IN BAG,98,40.92,4010.16
4766,18293,18157,2017-01,506455,UNASSIGNED,BEEF PATTY CHUCK PUB STYLE -- FLAME BROILED STEAK BURGER,90,56.2542857,5062.885713
4767,18293,18157,2017-01,507027,UNASSIGNED,BEEF CUBE STEAK CHOPPED,20,38.69,773.8
4768,18293,18157,2017-01,507052,UNASSIGNED,BEEF STEAK FRITTER 4/1 -- RAW BRD TASTE OF TEXAS NATURAL,62,46.0166667,2853.0333354
4769,18293,18157,2017-01,507056,UNASSIGNED,BEEF STEAK FRITTER 2/1 -- RAW BREADED THE NATURAL,298,44.4388889,13242.7888922
4770,18293,18157,2017-01,507059,UNASSIGNED,BEEF STEAK FRITTER 2/1 -- RAW BREADED WESTERN NATURAL,6,45.3,271.8
4771,18293,18157,2017-01,507064,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- 100% BEEF PRE PORTIONED,310,59.7133333,18511.133323
4772,18293,18157,2017-01,507065,UNASSIGNED,BEEF STEAK FRITTER CUBED 3/1 -- RAW BREADED NATURAL,380,44.1875,16791.25
4773,18293,18157,2017-01,507066,UNASSIGNED,BEEF STEAK CUBED RAW BREADED -- TEXAS STYLE,6,29.3,175.8
4774,18293,18157,2017-01,507527,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- FLAT LIGHTLY MARINATED,15,60.61,909.15
4775,18293,18157,2017-01,507580,UNASSIGNED,BEEF PHILLY MEAT SLICED COOKED,100,59.9466667,5994.66667
4776,18293,18157,2017-01,507583,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- BREAK AWAY SANDWICH STEAKS,320,61.0054545,19521.74544
4777,18293,18157,2017-01,507584,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- MIDWESTERN LIGHTLY MARINATED,120,59.66,7159.2
4778,18293,18157,2017-01,507586,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- HAND TRIM MIDWESTERN SIRLOIN,35,60.58,2120.3
4779,18293,18157,2017-01,507587,UNASSIGNED,BEEF PHILLY MEAT COOKED -- W/PEPPERS & ONIONS,64,58.79,3762.56
4780,18293,18157,2017-01,507594,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- HAND TRIM MIDWESTERN SIRLOIN,40,60.04,2401.6
4781,18293,18157,2017-01,507595,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- HAND TRIM MIDWESTERN SIRLOIN,40,60.22,2408.8
4782,18293,18157,2017-01,507597,UNASSIGNED,BEEF PHILLY MEAT -- FAST BREAK AWAY,660,50.96,33633.6
4783,18293,18157,2017-01,507603,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- FLAT 4 OZ TRADITIONAL,320,52.2166667,16709.333344
4784,18293,18157,2017-01,507604,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- BREAK AWAY BEEF STEAK,2,61.7,123.4
4785,18293,18157,2017-01,507617,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- BREAK AWAY MARINATED,80,59.3,4744
4786,18293,18157,2017-01,507654,UNASSIGNED,BEEF PHILLY MEAT BREAK AWAY -- FLAT STEAK,214,50.06,10712.84
4787,18293,18157,2017-01,507675,UNASSIGNED,BEEF PHILLY MEAT -- MARINATED 4OZ CITY BITES,100,44.74,4474
4788,18293,18157,2017-01,507677,UNASSIGNED,BEEF PHILLY MEAT FREEDOM FLAT -- CHUNKED & FORMED W/ STARCH,60,37.77,2266.2
4789,18293,18157,2017-01,507680,UNASSIGNED,BEEF PHILLY MEAT FLAT -- MARINATED RIBEYE,10,58.52,585.2
4790,18293,18157,2017-01,507682,UNASSIGNED,BEEF PHILLY BREAK AWAY ANGUS -- LIGHTLY MARINATED,10,48.99,489.9
4791,18293,18157,2017-01,507694,UNASSIGNED,BEEF PHILLY FLAT MARINATED -- RAW,185,40.7933333,7546.7666605
4792,18293,18157,2017-01,507695,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE,390,60.39,23552.1
4793,18293,18157,2017-01,507790,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- MARINATED SIRLOIN FLAT STEAK,350,41.4225,14497.875
4794,18293,18157,2017-01,507847,UNASSIGNED,BEEF PHILLY MEAT 4 OZ FLAT -- MARINATED CHOPPED & FORMED,70,38.94,2725.8
4795,18293,18157,2017-01,507864,UNASSIGNED,BEEF PHILLY MEAT SIRLOIN RAW -- RECIPE CUT MARINATED,40,59.39,2375.6
4796,18293,18157,2017-01,507950,UNASSIGNED,BEEF PHILLY MEAT STEAK EZE -- TRAD SIRLOIN LIGHT MARINADE,30,51.7,1551
4797,18293,18157,2017-01,508058,UNASSIGNED,BEEF STEAK FRITTER 4/1 -- SONIC,1656,21.85,36183.6
4798,18293,18157,2017-01,508074,UNASSIGNED,BEEF STEAK FRITTER 2/1 -- CHOPPED & FORMED WESTERN STYLE,336,30.9428571,10396.7999856
4799,18293,18157,2017-01,508076,UNASSIGNED,BEEF STEAK FRITTER 2/1 -- RAW BREADED WESTERN STYLE,68,48.31,3285.08
4800,18293,18157,2017-01,508080,UNASSIGNED,BEEF STEAK FRITTER 3/1 -- SUPER CRISPY,18,45.84,825.12
4801,18293,18157,2017-01,508082,UNASSIGNED,BEEF STEAK FRITTER 4/1 -- SUPER CRISPY,27,46.1733333,1246.6799991
4802,18293,18157,2017-01,508083,UNASSIGNED,BEEF STEAK FRITTER 3/1 BRD -- FZN PAR FRIED CHOPPED & FORMED,47,31.58,1484.26
4803,18293,18157,2017-01,508084,UNASSIGNED,BEEF STEAK FRITTER 4/1 BRD FZN -- PAR FRIED CHOPPED & FORMED,80,31.8,2544
4804,18293,18157,2017-01,508088,UNASSIGNED,BEEF STEAK FRITTER 4/1 BRD FZN -- CHOPPED & FORMED WITH TVP,4,29.39,117.56
4805,18293,18157,2017-01,508090,UNASSIGNED,BEEF STEAK FRITTER 2/1 -- RAW BRD HOMESTYLE USDA CHOICE,72,47.61,3427.92
4806,18293,18157,2017-01,508097,UNASSIGNED,BEEF STEAK FRITTER 16/1 -- RAW BREADED CUBED W/VPP CN,17,28.805,489.685
4807,18293,18157,2017-01,508098,UNASSIGNED,BEEF STEAK FRITTER AKT 203 RAW -- BREADED W/ TVP IRREGULAR CN,60,27.428,1645.68
4808,18293,18157,2017-01,508100,UNASSIGNED,BEEF STEAK FRITTER 3/1 -- RAW BRD HOMESTYLE USDA CHOICE,136,47.7922222,6499.7422192
4809,18293,18157,2017-01,508101,UNASSIGNED,BEEF STEAK FINGER RAW BREADED -- WESTERN STYLE W/SOY,142,27.3,3876.6
4810,18293,18157,2017-01,508103,UNASSIGNED,BEEF STEAK FINGER RAW BREADED -- WESTERN STYLE,88,29.6914286,2612.8457168
4811,18293,18157,2017-01,508104,UNASSIGNED,BEEF STEAK FRITTER 2/1 -- RAW BRD TASTE OF TEXAS NATURAL,72,45.375,3267
4812,18293,18157,2017-01,508106,UNASSIGNED,BEEF STEAK FRITTER LEGEND -- SIRLOIN PAR-BAKED BREADED,304,48.488,14740.352
4813,18293,18157,2017-01,508107,UNASSIGNED,BEEF STEAK FRITTER 9OZ LEGEND -- SIRLOIN PAR BAKED BREADED,672,47.75,32088
4814,18293,18157,2017-01,508108,UNASSIGNED,BEEF STEAK FRITTER LEGEND -- SIRLOIN PAR BAKED BREADED,224,48.209,10798.816
4815,18293,18157,2017-01,508110,UNASSIGNED,BEEF STEAK FRITTER 3/1 -- RAW BRD TASTE OF TEXAS NATURAL,208,45.5785714,9480.3428512
4816,18293,18157,2017-01,508111,UNASSIGNED,BEEF STEAK FRITTER 3/1 RAW -- HAND CUT TEXAS WHOLE MUSCLE,16,49.19,787.04
4817,18293,18157,2017-01,508112,UNASSIGNED,BEEF STEAK FRITTER LEGEND -- SIRLOIN PAR FRIED BREADED,252,47.75,12033
4818,18293,18157,2017-01,508118,UNASSIGNED,BEEF STEAK COUNTRY FRIED -- THE ULTIMATE 4 OZ.,80,43.54,3483.2
4819,18293,18157,2017-01,508121,UNASSIGNED,BEEF STEAK FRITTER NATURAL 4/1 -- RAW BRD WESTERN STYLE W/SOY,54,27.4333333,1481.3999982
4820,18293,18157,2017-01,508131,UNASSIGNED,BEEF STEAK FRITTER 3/1 -- ULTRA CRISPY,16,49.97,799.52
4821,18293,18157,2017-01,508200,UNASSIGNED,BEEF STEAK FRITTER 4/1 -- RAW BRD HOMESTYLE USDA CHOICE,52,47.51,2470.52
4822,18293,18157,2017-01,508205,UNASSIGNED,BEEF STEAK FRITTER 4/1 -- RAW BREADED NATURAL WESTERN,49,45.7125,2239.9125
4823,18293,18157,2017-01,508207,UNASSIGNED,BEEF STEAK FRITTER 5/1 BRD FZN -- PAR FRIED CHOPPED & FORMED,90,30.98,2788.2
4824,18293,18157,2017-01,508208,UNASSIGNED,BEEF STEAK FRITTER 3/1 RAW -- BREADED CHOPPED HOMESTYLE,193,30.3375,5855.1375
4825,18293,18157,2017-01,508210,UNASSIGNED,BEEF STEAK FRITTER 4/1 -- RAW BREADED NATURAL,206,44.1,9084.6
4826,18293,18157,2017-01,508211,UNASSIGNED,BEEF STEAK FRITTER 3/1 -- RAW BREADED WESTERN NATURAL,26,45.75,1189.5
4827,18293,18157,2017-01,508213,UNASSIGNED,BEEF STEAK FRITTER 4/1 RAW -- BREADED NATURAL,106,30.0875,3189.275
4828,18293,18157,2017-01,508223,UNASSIGNED,BEEF STEAK FRITTER 4/1 BRD -- NATURAL CRISPY PAR COOKED,18,49.44,889.92
4829,18293,18157,2017-01,508228,UNASSIGNED,BEEF STEAK FRITTER NATURAL 3/1 -- RAW BREADED WESTERN STYLE,177,29.9057143,5293.3114311
4830,18293,18157,2017-01,508229,UNASSIGNED,BEEF STEAK FRITTER NATURAL 4/1 -- RAW BREADED WESTERN STYLE,130,29.75,3867.5
4831,18293,18157,2017-01,508232,UNASSIGNED,BEEF STEAK FRITTER 11 OZ -- WESTERN STYLE,2,29.18,58.36
4832,18293,18157,2017-01,508234,UNASSIGNED,BEEF STEAK FRITTER 4/1 RAW -- BREADED SPICY W/TVP IRREGULAR,36,25.1,903.6
4833,18293,18157,2017-01,508238,UNASSIGNED,BEEF STEAK FRITTER 5.3 OZ -- CHOPPED AND FORMED,26,29.4666667,766.1333342
4834,18293,18157,2017-01,508239,UNASSIGNED,BEEF STEAK FINGER RAW BREADED -- SOLID MUSCLE SUPER CRISPY,90,46.08,4147.2
4835,18293,18157,2017-01,508248,UNASSIGNED,BEEF STEAK FRITTER 4/1 RAW -- BREADED 2OZ MEAT ALTERNATIVE,84,29.74,2498.16
4836,18293,18157,2017-01,508320,UNASSIGNED,BEEF STEAK FRITTER 11 OZ -- RAW BREADED NATURAL,8,46.65,373.2
4837,18293,18157,2017-01,508325,UNASSIGNED,BEEF STEAK FRITTER RAW BRD -- CHOPPED & FORMED W/BLK PEPPER,120,29.055,3486.6
4838,18293,18157,2017-01,508655,UNASSIGNED,BEEF STEAK FOR BISCUIT -- BREADED AND PRECOOKED,20,35.08,701.6
4839,18293,18157,2017-01,509003,UNASSIGNED,BEEF FAJITA RAW MAR STRIP -- MEXCITANTE,27,97.505,2632.635
4840,18293,18157,2017-01,509004,UNASSIGNED,BEEF FAJITA STRIP -- FULLY COOKED FAJITA FLAVORED,70,57.3933333,4017.533331
4841,18293,18157,2017-01,509144,UNASSIGNED,BEEF PATTY CHARBROILED -- CN LABEL,7,64.41,450.87
4842,18293,18157,2017-01,509156,UNASSIGNED,BEEF FAJITA STRIP COOKED -- WHOLE MUSCLE,18,66.96,1205.28
4843,18293,18157,2017-01,509202,UNASSIGNED,BEEF PATTY FLAME BROIL 3 OZ,348,53.0485714,18460.9028472
4844,18293,18157,2017-01,509298,UNASSIGNED,BEEF PATTY FLAME BROILED CKD -- STEAK BURGER CN LABEL,28,73.02,2044.56
4845,18293,18157,2017-01,509299,UNASSIGNED,BEEF PATTY FLAME BROILED 3OZ -- COOKED CN LABEL,49,76.85,3765.65
4846,18293,18157,2017-01,509304,UNASSIGNED,BEEF PATTY FLAME BROILED CKD -- STEAK BURGER,10,54.73,547.3
4847,18293,18157,2017-01,509305,UNASSIGNED,BEEF PATTY FLAME BROILED -- TENDERBROIL CN 1902,132,56.94375,7516.575
4848,18293,18157,2017-01,509306,UNASSIGNED,BEEF PATTY FLAME BROILED -- TENDERBROIL CN 1924,296,58.5075,17318.22
4849,18293,18157,2017-01,509309,UNASSIGNED,BEEF PATTY FLAME BROILED CN -- COMMODITY 80/20 CHOPPED STEAK,42,97.23,4083.66
4850,18293,18157,2017-01,509310,UNASSIGNED,BEEF STEAK BURGER CHARBROIL -- CHUCK PUB BURGERS USDA CHOICE,190,55.4525,10535.975
4851,18293,18157,2017-01,509315,UNASSIGNED,BEEF PATTY FLAME BROILED -- CN LABEL,37,124.59,4609.83
4852,18293,18157,2017-01,509323,UNASSIGNED,BEEF & TURKEY PATTIE -- BREADED MINUTEMAN,31,41.4,1283.4
4853,18293,18157,2017-01,509341,UNASSIGNED,BEEF PATTY FLAME BROILED -- 8/1 CN LABEL,697,51.4930769,35890.6745993
4854,18293,18157,2017-01,509345,UNASSIGNED,BEEF PATTY FLAME BROILED -- CN LABEL TVP,77,59.62,4590.74
4855,18293,18157,2017-01,509346,UNASSIGNED,BEEF PATTY FLAME BROILED -- PUB STYLE STEAK BURGER,460,53.0776923,24415.738458
4856,18293,18157,2017-01,509350,UNASSIGNED,BEEF PATTY FLAME BROILED -- REDUCED FAT CN LABEL,14,56.13,785.82
4857,18293,18157,2017-01,509353,UNASSIGNED,BEEF PATTY FLAME BROILED -- THICK CHUCK BURGER,230,55.56,12778.8
4858,18293,18157,2017-01,509357,UNASSIGNED,BEEF PATTY FLAME BROILED -- CN LABEL GRILL MARKS HOMESTYLE,9,70.52,634.68
4859,18293,18157,2017-01,509358,UNASSIGNED,BEEF PATTY CHARBROILED -- TENDERBROIL CN 7630,49,65.68,3218.32
4860,18293,18157,2017-01,509361,UNASSIGNED,BEEF PATTY FLAME BROILED CHUCK -- COOKED EXTRA THICK PUB BURGER,40,61.03,2441.2
4861,18293,18157,2017-01,509399,UNASSIGNED,BEEF SALISBURY CHARBROILED -- CN LABEL,210,34.8725,7323.225
4862,18293,18157,2017-01,509405,UNASSIGNED,BEEF SALISBURY STEAK -- PRECOOKED,40,37.13,1485.2
4863,18293,18157,2017-01,509408,UNASSIGNED,BEEF SALISBURY STEAK COOKED -- SOY ADDED DOWN HOME,20,39.13,782.6
4864,18293,18157,2017-01,509414,UNASSIGNED,BEEF SALISBURY FLAME BROILED -- CN LABEL,140,76.825,10755.5
4865,18293,18157,2017-01,509610,UNASSIGNED,MEATLOAF PORTIONED COOKED -- W/VPP,30,57.68,1730.4
4866,18293,18157,2017-01,509611,UNASSIGNED,MEATLOAF BEEF COOKED,10,57.28,572.8
4867,18293,18157,2017-01,509618,UNASSIGNED,MEATLOAF PATTY DELUXE -- COOKED CN LABEL,28,57.57,1611.96
4868,18293,18157,2017-01,510413,UNASSIGNED,BEEF STEAK FINGER COOKED CN -- CN LABEL,810,25.6541667,20779.875027
4869,18293,18157,2017-01,510417,UNASSIGNED,BEEF STEAK FRITTER 8/1 COOKED -- CN 1 OZ MEAT ALTERNATIVE,7,32.75,229.25
4870,18293,18157,2017-01,510496,UNASSIGNED,BEEF STEAK FRITTER 4/1 COOKED -- W/TVP CN 2 OZ MEAT ALTERNATIVE,455,25.86,11766.3
4871,18293,18157,2017-01,510587,UNASSIGNED,BEEF STEAK FRITTER BREADED CN -- COOKED W /VPP & TVP,345,25.38,8756.1
4872,18293,18157,2017-01,510597,UNASSIGNED,BEEF STEAK FINGER RAW BREADED -- CUBED WESTERN STYLE,8,45,360
4873,18293,18157,2017-01,522410,UNASSIGNED,MEATBALL CHARBROILED CN -- COOKED WITH VPP,25,33.43,835.75
4874,18293,18157,2017-01,522501,UNASSIGNED,MEATBALL ITALIAN STYLE 1OZ,54,33.6,1814.4
4875,18293,18157,2017-01,522503,UNASSIGNED,MEATBALL CHARBROILED -- COOKED CN 6250,20,33.38,667.6
4876,18293,18157,2017-01,522505,UNASSIGNED,MEATBALL CHARBROILED -- COOKED W/TVP CHAR D OEUVRE,10,32.8,328
4877,18293,18157,2017-01,522507,UNASSIGNED,MEATBALL CHARBROILED -- CHARMARKED,50,39.225,1961.25
4878,18293,18157,2017-01,522514,UNASSIGNED,MEATBALL CHARBROILED 1 OZ -- COOKED W/SEASONINGS,80,40.24,3219.2
4879,18293,18157,2017-01,526094,UNASSIGNED,VEAL LEG SLICED ITALIAN BRD -- POUNDED,4,53.8,215.2
4880,18293,18157,2017-01,526112,UNASSIGNED,VEAL MARROW BONE SMALL -- 4 INCH CUT FOR STOCK,4,144,576
4881,18293,18157,2017-01,526160,UNASSIGNED,VEAL CUTLET LEG RAW UNBREADED -- POUNDED,17,64.96,1104.32
4882,18293,18157,2017-01,526513,UNASSIGNED,VEAL CUBE STEAK 4/1 -- RAW UNBREADED CHOPPED & FORMED,18,43.2,777.6
4883,18293,18157,2017-01,526581,UNASSIGNED,VEAL PATTY ITALIAN BREADED -- CHOPPED & FORMED SOY ADDED,24,30.88,741.12
4884,18293,18157,2017-01,526590,UNASSIGNED,VEAL CUTLET LEG POUNDED -- RAW UNBREADED,22,80.7666667,1776.8666674
4885,18293,18157,2017-01,526592,UNASSIGNED,VEAL PATTY CHICKEN FRIED -- W/TVP & VPP OVAL COOKED FRIED,10,35.9,359
4886,18293,18157,2017-01,526611,UNASSIGNED,VEAL CUTLET TOP ROUND RAW -- UNBREADED POUNDED,10,81.5,815
4887,18293,18157,2017-01,526617,UNASSIGNED,VEAL & BEEF PARMIGIANA PATTY -- BREADED 100% MOZARELLA CHEESE,26,35.125,913.25
4888,18293,18157,2017-01,526618,UNASSIGNED,VEAL CUTLET BRD 4 OZ -- ZESTY ITALIAN STYLE,10,40.6,406
4889,18293,18157,2017-01,526627,UNASSIGNED,VEAL STEAK LUNCHEON NAT SHAPE -- UNBREADED CHOPPED & FORMED,2,47.52,95.04
4890,18293,18157,2017-01,526629,UNASSIGNED,VEAL CUTLET TOP ROUND RAW -- UNBREADED POUNDED,10,94,940
4891,18293,18157,2017-01,526631,UNASSIGNED,VEAL CUTLET 5OZ TOP ROUND -- POUNDED,15,93.65,1404.75
4892,18293,18157,2017-01,532010,UNASSIGNED,PORK PATTY SUPER RIB -- BNLS RIB SHAPED COOKED,81,30.9916667,2510.3250027
4893,18293,18157,2017-01,532351,UNASSIGNED,PORK PATTY RIB SHAPE COOKED CN -- WITH SAUCE & TVP,563,25.97,14621.11
4894,18293,18157,2017-01,532355,UNASSIGNED,PORK PATTY RIB SHAPE COOKED CN -- WITH SAUCE & TVP,83,38.628,3206.124
4895,18293,18157,2017-01,532654,UNASSIGNED,PORK POT ROAST FULLY COOKED -- FZN IN NAT JUICES BOIL IN BAG,90,42.88,3859.2
4896,18293,18157,2017-01,534027,UNASSIGNED,PORK CHOP BREADED PAR FRIED -- FROZEN THICK CUT,32,38.55,1233.6
4897,18293,18157,2017-01,534047,UNASSIGNED,PORK CHOP BONELESS BREADED -- FROZEN,60,38.55,2313
4898,18293,18157,2017-01,540045,UNASSIGNED,SAUSAGE PATTY 1.5OZ CN COOKED -- CN LABEL,27,31.38,847.26
4899,18293,18157,2017-01,544235,UNASSIGNED,PORK PATTY SUPER RIB -- CN BNLS RIB SHAPE FULLY COOKED,301,39.7266667,11957.7266767
4900,18293,18157,2017-01,544236,UNASSIGNED,PORK FRITTER DELUXE RAW BRD -- SOLID MUSCLE CUBED PORK STEAK,24,30.8,739.2
4901,18293,18157,2017-01,544240,UNASSIGNED,PORK PATTY BREADED COOKED CN -- TVP CN LABEL,340,18.5433333,6304.733322
4902,18293,18157,2017-01,544251,UNASSIGNED,PORK PATTY BREADED COOKED -- CHOP SHAPED W/SOY,60,21.8133333,1308.799998
4903,18293,18157,2017-01,544266,UNASSIGNED,PORK PATTY BREADED COOKED CN -- WITH SOY,20,38.78,775.6
4904,18293,18157,2017-01,545472,UNASSIGNED,PORK STEAK FRITTER 4/1 BREADED -- FZN PAR FRIED CHOPPED & FORMED,18,27.04,486.72
